real,start_timestamp,euclidian,start_lon,dest_timestamp,dest_lon,start_lat,dest_lat
1758,2013-01-07 00:01:49,1326.8038457206485,-73.988976,2013-01-07 00:07:32,-73.974602,40.691975,40.696777
4465,2013-01-07 00:01:49,4131.742623050887,-73.989288,2013-01-07 00:13:01,-73.940887,40.691116,40.696327
7845,2013-01-07 00:01:49,4336.038207391368,-73.952736,2013-01-07 00:15:16,-73.959885,40.776695,40.815361
28967,2013-01-07 00:01:49,18402.94562671027,-73.789413,2013-01-07 00:23:24,-73.982246,40.646824,40.723736
16549,2013-01-07 00:01:50,9838.60867784052,-73.867142,2013-01-07 00:21:54,-73.983063,40.770699,40.761673
11848,2013-01-07 00:01:51,7942.310423236782,-73.977158,2013-01-07 00:24:27,-73.958801,40.785099,40.714954
1290,2013-01-07 00:01:51,1028.2641418240971,-73.986961,2013-01-07 00:05:05,-73.992661,40.747791,40.739609
4361,2013-01-07 00:01:52,3605.999651429424,-73.977577,2013-01-07 00:08:43,-73.94165,40.763588,40.746037
1158,2013-01-07 00:01:53,860.3320385609668,-73.975357,2013-01-07 00:03:49,-73.975655,40.752426,40.744682
6214,2013-01-07 00:01:55,4371.688553183675,-73.94857,2013-01-07 00:07:13,-73.973625,40.782475,40.748024
4129,2013-01-07 00:01:55,2756.716906540642,-73.987846,2013-01-07 00:10:10,-73.999763,40.721027,40.744137
